Type;Post URL;Content;Timestamp;Media URL;Impressions (Organic);Impressions (Paid);Reach (Organic);Reach (Paid);Replies;Taps Back;Taps Forward;Exits
"VIDEO";"https://instagram.com/stories/tv_publica/3036228095964180993";"";2023-02-11 21:50;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/4A4B2EA50B6C955684F80AF2485710A9_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=109&vs=2968895496588333_3353691021&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzRBNEIyRUE1MEI2Qzk1NTY4NEY4MEFGMjQ4NTcxMEE5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQ29KdUJObjNFNHIyX3NVQUx4RzY4S1kyZHdIYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbQ4u%2BQo93oPxUCKAJDMywXQCtnbItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBl-lHo0lA8O4vBQqyM_m9EVn-GB2DGbUYT-9-PGDtlOQ&oe=63E9EB89&_nc_sid=ea0b6e&_nc_rid=e0aa26d015";1804;;1746;;0;44;1679;150
"VIDEO";"https://instagram.com/stories/tv_publica/3036223340462329200";"";2023-02-11 21:40;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/E34B9549E3569FECFF681625922E1083_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=108&vs=663787182185163_500557737&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0UzNEI5NTQ5RTM1NjlGRUNGRjY4MTYyNTkyMkUxMDgzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRUU2dWhPSHgyUEV6ak1EQUR2bmxfa1UxbHdhYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbQ0NutmaH0QBUCKAJDMywXQCtnbItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCo7FU8AXHG9_tG1sbkMPOb-YfVwoWmucqBXYNjVHW4Zw&oe=63EA1446&_nc_sid=ea0b6e&_nc_rid=f447b39dad";1898;;1860;;2;37;1739;86
"VIDEO";"https://instagram.com/stories/tv_publica/3036180483777106956";"@labrujasalguero @chayalr_";2023-02-11 20:15;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/6647E779178C9E7D036DBE3BA4394191_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=587696882832972_2583124414&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzY2NDdFNzc5MTc4QzlFN0QwMzZEQkUzQkE0Mzk0MTkxX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTjNPb1JQMEFaZFFob01DQUIxZFY4WTFIeXhOYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaqrZnmmcvlPxUCKAJDMywXQDIij1wo9cMYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfCSWE7fieSfNnK_62xLP51sWvTFAWtV78GXmQxG8oHI5A&oe=63E9FC12&_nc_sid=ea0b6e&_nc_rid=0ee9008415";2234;;2147;;1;28;1769;223
;;;2023-02-11 01:49;;1811;;1765;;1;44;1440;292
"VIDEO";"https://instagram.com/stories/tv_publica/3035487124238439912";"@loslegalesoficial @chayalr_";2023-02-10 21:17;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/BA46DC32B3E2890A736479278CF89381_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=1227058547941266_3740606780&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0JBNDZEQzMyQjNFMjg5MEE3MzY0NzkyNzhDRjg5MzgxX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRHFwdEJQTGZtU015VDhEQUtQbHpJNTE3RjB2YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaImq%2Be0ICWQBUCKAJDMywXQDHbZFocrAgYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBZcSCzkT1KDVJndDfZpBCme9quZnBwAsd2S3AiRpQCGQ&oe=63E8B1DF&_nc_sid=ea0b6e&_nc_rid=70eaeab497";1451;;1426;;3;62;1324;156
"VIDEO";"https://instagram.com/stories/tv_publica/3035476421993596159";"";2023-02-10 20:56;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/A24EC4737BCF072E89C4C9772BBEB28F_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=871881734100767_1824247710&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0EyNEVDNDczN0JDRjA3MkU4OUM0Qzk3NzJCQkVCMjhGX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHUGs3cHhPZjFhTTZrWHdBQVBUVDlSVzBRZFlEYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaK5diAlY3pPxUCKAJDMywXQCtvGp%2B%2BdskYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfALRjahAVNGuqhyJn5rRkd6uijtO-s1pp-5IDfGyEzu8A&oe=63E8B771&_nc_sid=ea0b6e&_nc_rid=af15538590";1486;;1438;;0;96;1457;115
"VIDEO";"https://instagram.com/stories/tv_publica/3035475925170060071";"";2023-02-10 20:55;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7E4B62862299F12F9F5E66553F01AA93_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=895332938332043_109723939&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzdFNEI2Mjg2MjI5OUYxMkY5RjVFNjY1NTNGMDFBQTkzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRkJ1dEJQeExkaGJYRjBGQUJEMEVLRHlFN0J2YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbUzbWhjp7xPxUCKAJDMywXQCE0OVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBt1HehLNvbAgbjTsT9sBjVg48a86PMBfQzPb-VuphDRw&oe=63E8D248&_nc_sid=ea0b6e&_nc_rid=7b1d39e9ee";1520;;1476;;0;98;1537;45
"VIDEO";"https://instagram.com/stories/tv_publica/3035473952303488156";"";2023-02-10 20:51;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/824E5C0B9581B6EFE467195C08AAD9BF_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=100&vs=642112457913950_1973688726&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzgyNEU1QzBCOTU4MUI2RUZFNDY3MTk1QzA4QUFEOUJGX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHQkZNdEJPdVV1MXdXM0FJQUFCeV9pYnJ5dFJhYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACashJqTkYW%2BPxUCKAJDMywXQCtvGp%2B%2BdskYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAIQnLMOb2DNgWjd69-U4WQF0ps8R2WBTHtSU9t2J236w&oe=63E8977B&_nc_sid=ea0b6e&_nc_rid=25913857a9";1549;;1505;;0;64;1594;58
"VIDEO";"https://instagram.com/stories/tv_publica/3035473131906177502";"";2023-02-10 20:50;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/4C4190A037868EA527BA9D6C0469A1B5_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=107&vs=1382168442519336_3008306637&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzRDNDE5MEEwMzc4NjhFQTUyN0JBOUQ2QzA0NjlBMUI1X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRWFEcnhOV1Jzd0x0c0VCQUdmcUUtTFYtQVFyYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaCiMWzgPiOQBUCKAJDMywXQCGItDlYEGIYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBGYC-KhlH0CXUlccaN0olXgP7IrA7LWWr6uWuqUhHqeQ&oe=63E8608F&_nc_sid=ea0b6e&_nc_rid=f31cdfce28";1628;;1571;;0;61;1569;59
"VIDEO";"https://instagram.com/stories/tv_publica/3035413234803946623";"@ @taniawed @marianoanga";2023-02-10 18:51;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/E54A9268400424C328FF4EFD00C93CA3_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=723368739231134_3242190702&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0U1NEE5MjY4NDAwNDI0QzMyOEZGNEVGRDAwQzkzQ0EzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHT1JodFJOUkZPWDQtOUVBQUhkcks4YjItd0ZrYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa874CE%2BOnsPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfB1JlFd18UBuc4z3A7TVTDi1hXNLnBCcbmTt4YqfxaJ5g&oe=63E89447&_nc_sid=ea0b6e&_nc_rid=d32ad5f6b3";1642;;1584;;0;72;1530;108
"IMAGE";"https://instagram.com/stories/tv_publica/3035366852675900065";"";2023-02-10 17:19;"https://scontent-lcy1-1.cdninstagram.com/v/t51.29350-15/329780510_184412244215143_8010839949788873060_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_eui2=AeGq57Og6JbUbmyb8aVJa46JfzTj9Y_fK3V_NOP1j98rdREt_mgAaGZEH88U7LOoID4&_nc_ohc=KVdz66ZB0VQAX_TPZId&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AB9oSrcEAAAA&oh=00_AfAwQPJiIoi-WLR8txsihdwKeK_j8JAp3C0ajhW1rWrRqA&oe=63EB1A6F";1859;;1770;;0;50;1600;165
"VIDEO";"https://instagram.com/stories/tv_publica/3035097405231009861";"@sergiogalleguillooficial";2023-02-10 08:23;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/0043CBB24DB6B6DAA9F686598C9004A1_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=104&vs=1304772483405116_1220870922&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzAwNDNDQkIyNERCNkI2REFBOUY2ODY1OThDOTAwNEExX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTHdjcnhPdGFJRkx5bTBBQVBvYVpXT1k2NjFUYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbYh4bc8suRQRUCKAJDMywXQBqp%2B%2Bdsi0QYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAvUK1dFak_drMLC_7_A0cYmfi7IbF15CW4ZXrQBkFWFg&oe=63E8A14A&_nc_sid=ea0b6e&_nc_rid=4613d5c45e";1748;;1695;;0;48;1411;168
"VIDEO";"https://instagram.com/stories/tv_publica/3034836947534231288";"@lalioficial";2023-02-09 23:45;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/5F436EB9CD6FB295243D311ECD962B8D_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=100&vs=588490116067162_2322779357&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzVGNDM2RUI5Q0Q2RkIyOTUyNDNEMzExRUNEOTYyQjhEX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHS2NGc3hOQlc2RTdaOElBQUJ4Z1lnQjR6LVlzYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACak4vrqn6blPxUCKAJDMywXQEkfvnbItDkYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDCC9Hjjf8mDwGZUlA3Sh3kc9KSUE6ZIdOzwWqW-cKYgg&oe=63E877D6&_nc_sid=ea0b6e&_nc_rid=100c447311";1557;;1557;;4;42;1430;205
"VIDEO";"https://instagram.com/stories/tv_publica/3034810031234151558";"";2023-02-09 22:52;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/69486F866A00572D48C9F2B4423CAFAD_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=110&vs=1325772581487885_2039085050&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzY5NDg2Rjg2NkEwMDU3MkQ0OEM5RjJCNDQyM0NBRkFEX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHR3dHbkJOOWV5dzhRSHdBQUFTTk5WM19Gbmd4YnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb6lqOT3PrYPxUCKAJDMywXQEBV41P3ztkYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfC8I3YUQOOKjMtTewY4m3mXCVgixtekySIcYr-wLCfgxw&oe=63E77B9E&_nc_sid=ea0b6e&_nc_rid=2f50f69735";1649;;1649;;0;45;1520;122
"VIDEO";"https://instagram.com/stories/tv_publica/3034748271710045550";"";2023-02-09 20:50;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/49489849DF063BA08AAA44B23E03B2A5_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=102&vs=1586238715222817_3383194014&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzQ5NDg5ODQ5REYwNjNCQTA4QUFBNDRCMjNFMDNCMkE1X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTm5Vb1JOa2REY21XSndBQUozd3lEQkZpSTVTYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbcnM%2Bp%2FcrqPxUCKAJDMywXQC6%2Bdsi0OVgYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAuHkmb_OKd0-IBIEbAwyu2FMiz_zFVZ5BpfyR68M0bOw&oe=63E753FC&_nc_sid=ea0b6e&_nc_rid=efc217c510";1511;;1493;;1;38;1399;139
"VIDEO";"https://instagram.com/stories/tv_publica/3034722844236989300";"";2023-02-09 19:59;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/5E41929CCB00CFB965D47612247869A3_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=100&vs=581261430520754_879551479&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzVFNDE5MjlDQ0IwMENGQjk2NUQ0NzYxMjI0Nzg2OUEzX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTElTbnhObFJOdVJQOXNCQUZrVDlnd3I4YllnYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbgqLGdtNW7PxUCKAJDMywXQCpgxJul41QYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAA1Z-UfBkDF4FX3nPS6vP7yyLFqczSJKspAIK9VySFmQ&oe=63E7A13D&_nc_sid=ea0b6e&_nc_rid=943d7df732";1594;;1541;;0;44;1448;116
"VIDEO";"https://instagram.com/stories/tv_publica/3034690106486217160";"@marianoanga @taniawed";2023-02-09 18:54;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/6447F880FDCE90F1552F242B2C5E508E_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=1557011811392534_3638923685&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzY0NDdGODgwRkRDRTkwRjE1NTJGMjQyQjJDNUU1MDhFX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHR3hmc2hPdXNvandPTWNGQUlBX1B2czhJTWRDYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbuq8vD2M7vPxUCKAJDMywXQCJmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBgftNVFMsm1bixHjDsHyr4Fzq8zxqir8XGjF8ZEGvZsQ&oe=63E770A0&_nc_sid=ea0b6e&_nc_rid=55e995d5f8";2028;;1977;;1;14;1527;262
"VIDEO";"https://instagram.com/stories/tv_publica/3033740348363947401";"";2023-02-08 11:27;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/7744912129F0C3F72209DAFB58A6ABB2_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=863064188290483_2979724286&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzc3NDQ5MTIxMjlGMEMzRjcyMjA5REFGQjU4QTZBQkIyX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHRzNtbHhNQVNqdFhOTE1GQUZtU1E1d0F3XzVnYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACac5ePO4PGUQRUCKAJDMywXQCExqfvnbIsYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAH0Vf8mS71mB7kGOMSSmrVIEuqghSjwOKUkelNoztLNA&oe=63E63E1A&_nc_sid=ea0b6e&_nc_rid=723a654558";1876;;1828;;2;39;1287;388
"VIDEO";"https://instagram.com/stories/tv_publica/3032522486597182046";"@flor.fdz @";2023-02-06 19:07;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/A447181FAA94C99B52EF71844D46B8B9_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=553828876484363_2618238853&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0E0NDcxODFGQUE5NEM5OUI1MkVGNzE4NDRENDZCOEI5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHT3RlcWhPUHNGbklUcFlBQUFmbi15TnVQdEZXYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbOkqm%2Fk43vPxUCKAJDMywXQCxEGJN0vGoYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDMXMEj8GpercgDe3I0AvROtvebdn9x418zLYaqK-422Q&oe=63E337AE&_nc_sid=ea0b6e&_nc_rid=513d15670b";1264;;1260;;0;25;972;240
"VIDEO";"https://instagram.com/stories/tv_publica/3032427561545151037";"Hoy 20.00";2023-02-06 15:59;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/4E4340AE0BCC481ADA9F2211585E54B9_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=105&vs=2130684850459296_977087342&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzRFNDM0MEFFMEJDQzQ4MUFEQTlGMjIxMTU4NUU1NEI5X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHR0xya3hON0RCcEg2Y0VBQUVqWDU3bzhOMDVSYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbu8KDMwvzxPxUCKAJDMywXQC4MSbpeNT8YEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAH4N4gEbuVACagf4krNoEVBqfDj90-msaP4WW1hymh1w&oe=63E34BEE&_nc_sid=ea0b6e&_nc_rid=553df25b16";1507;;1507;;0;54;1287;121
"VIDEO";"https://instagram.com/stories/tv_publica/3032446431332966299";"";2023-02-06 15:22;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/DF4DB58D7C761957A995AE5F15327D86_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=109&vs=1227922111482903_3243513169&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0RGNERCNThEN0M3NjE5NTdBOTk1QUU1RjE1MzI3RDg2X3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHSmpDbVJOX2hvQXpLNDhBQUVuTzZaeEFrODVkYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACaEsKvR7dvxPxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfBqfsxe1bUePcgzFGS9wlGflNgJJsC7hYARdgwckuY6Gw&oe=63E3B312&_nc_sid=ea0b6e&_nc_rid=3268441c78";1383;;1380;;0;7;1025;122
"VIDEO";"https://instagram.com/stories/tv_publica/3030366144654707483";"@marianoanga @taniawed";2023-02-03 19:43;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/4E4ECDFFEE35519AD8087C0CBFC4C8BC_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=106&vs=1171134827099552_2578966992&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzRFNEVDREZGRUUzNTUxOUFEODA4N0MwQ0JGQzRDOEJDX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHTDAxb2hNcGtXTWFoc1lBQUdSWEhOa1hBRHgwYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbKypvdie%2F4PxUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfDYqF-mHi50-_ul505Sn3nmuI56BLrhV00mEItZbMXQug&oe=63DFA4C3&_nc_sid=ea0b6e&_nc_rid=a03efc3522";1949;;1949;;0;40;1208;589
"VIDEO";"https://instagram.com/stories/tv_publica/3030199933841013634";"";2023-02-03 14:13;"https://video-lcy1-1.cdninstagram.com/o1/v/t16/f1/m78/754329391E481EFA308206D867F37091_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5zdG9yeSJ9&_nc_ht=video-lcy1-1.cdninstagram.com&_nc_cat=101&vs=1266328857326541_3410031994&_nc_vs=HBksFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzc1NDMyOTM5MUU0ODFFRkEzMDgyMDZEODY3RjM3MDkxX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBABUAGCRHR3FwbnhNM1pXQ1dkYk1DQUR6eU0zMW1xQzBqYnBrd0FBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa2hPaG1pWDQBUCKAJDMywXQC4AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdegHAA%3D%3D&ccb=9-4&oh=00_AfAdIW2JCZBYVrV2cIowq1_4Cibw8xaj_XoQH1Fjur400g&oe=63DF54B3&_nc_sid=ea0b6e&_nc_rid=07f270f15c";2146;;2146;;1;22;1671;273
